wl,D01.1,D01.2,D01.3,D02.1,D02.2,D02.3,D02.4,D03.1,D03.2,D03.3,D04.1,D04.2,D04.3,D05.1,D05.2,D05.3,D06.1,D06.2,D06.3,D07.1,D07.2,D07.3,D08.1,D08.2,D08.3,D08.4,D09.1,D09.2,D09.3,D09.4,D10.1,D10.2,D10.3,D10.4,D11.1,D11.2,D11.3,D11.4,D11.5,D12.1,D12.2,D12.3,D12.4,D13.1,D13.2,D13.3,D13.4
499,40.5130435,44.88239131,65.13543478,30.655,50.26586957,50.35239131,83.78847825,18.39673913,45.79021739,38.69239131,54.54086957,45.41369565,51.05978261,32.67413044,59.84869566,61.73021739,56.11304348,62.22891305,40.43695653,26.08130435,27.05,33.71021739,28.11826087,69.04956522,36.36130435,35.20847826,30.03586957,46.88891305,65.25739131,26.89369565,45.19891305,36.43217391,38.46956522,32.29978261,37.48956522,44.99021739,62.08108696,67.59695653,31.20478261,48.75021739,49.78652174,44.23804348,32.69239131,12.10108696,33.01456522,20.78717391,23.58652174
500,43.7456522,47.91,65.56391304,33.24565217,49.91913043,49.92869565,84.1247826,18.66347826,49.09913043,41.18173913,55.05391304,45.99217391,52.50913043,35.04173913,60.41086957,61.95130435,58.07565217,63.7026087,40.94130435,25.63130435,27.07608696,33.94695652,30.29826087,68.95173913,35.97043478,34.82782609,29.58956522,49.20347826,65.57608696,27.01,48.25695652,38.83521739,38.83217391,32.3573913,40.01173913,45.47695652,62.53913043,67.17304348,33.71434783,49.17478261,49.86043478,45.27304348,32.83173913,12.37130435,35.82478261,21.12869565,24.91913043
501,46.4847011,50.464375,65.76674819,35.50199275,49.53185688,49.49018116,84.20593295,18.84111413,51.86998188,43.27336957,55.32153986,46.37796196,53.60310688,37.1235779,60.71522645,61.97169384,59.65928442,64.77922102,41.28440218,25.26669384,27.08325182,34.10389493,32.20663044,68.76524457,35.63667573,34.45578805,29.18957428,51.02757247,65.69429348,27.05229167,50.83722826,40.84365036,39.07150362,32.36744565,42.15086957,45.78201993,62.79373188,66.74339674,35.89675725,49.40864131,49.82063406,46.04381341,32.87128623,12.57481884,38.28968297,21.39143116,26.06331522
502,49.22375,53.01875,65.96958333,37.75833333,49.14458333,49.05166667,84.2870833,19.01875,54.64083333,45.365,55.58916667,46.76375,54.69708333,39.20541667,61.01958333,61.99208333,61.24291667,65.85583333,41.6275,24.90208333,27.09041667,34.26083333,34.115,68.57875,35.30291667,34.08375,28.78958333,52.85166667,65.8125,27.09458333,53.4175,42.85208333,39.31083333,32.3775,44.29,46.08708333,63.04833333,66.31375,38.07916667,49.6425,49.78083333,46.81458333,32.91083333,12.77833333,40.75458333,21.65416667,27.2075
503,51.78557065,55.40046195,66.07457428,39.88612319,48.73446558,48.59692029,84.2600634,19.13785326,57.2145471,47.2725,55.73653986,47.02904892,55.60984602,41.15509964,61.20805254,61.93430254,62.66645834,66.75443841,41.88396739,24.54799819,27.07825182,34.34846015,35.89641305,68.33111413,34.97037138,33.69557065,28.3839221,54.46865944,65.8288587,27.08446558,55.84244565,44.69625906,39.4845471,32.34918479,46.2826087,46.30441123,63.19155797,65.87600544,40.12958334,49.79951087,49.66976449,47.45359602,32.8921558,12.92851449,43.08163949,21.87230073,28.25548913
504,54.3473913,57.7821739,66.17956522,42.01391304,48.32434783,48.14217391,84.2330435,19.25695652,59.78826087,49.18,55.88391304,47.29434783,56.5226087,43.10478261,61.39652174,61.87652174,64.09,67.65304348,42.14043478,24.19391304,27.06608696,34.43608696,37.67782609,68.08347826,34.63782609,33.3073913,27.97826087,56.0856522,65.84521739,27.07434783,58.2673913,46.54043478,39.65826087,32.32086957,48.27521739,46.52173913,63.33478261,65.43826087,42.18,49.95652174,49.55869565,48.0926087,32.87347826,13.07869565,45.40869565,22.09043478,29.30347826
505,56.86130435,60.1452174,66.16217392,44.08869565,47.83195653,47.63826087,84.0558696,19.33108696,62.30021739,50.98347826,55.89804348,47.43108696,57.29239131,45.03347826,61.45130435,61.7176087,65.43695652,68.40304348,42.32478261,23.82804348,27.02717392,34.45695653,39.43652174,67.73391305,34.30413044,32.88434783,27.54239131,57.5506522,65.75391305,27.00434783,60.6943478,48.31065218,39.76804348,32.23913044,50.22826087,46.63282609,63.3676087,64.94891305,44.20717392,50.03565218,49.35891304,48.6226087,32.79195652,13.18043478,47.71608696,22.28195652,30.31782609
506,59.3752174,62.5082609,66.14478261,46.16347826,47.33956522,47.13434783,83.8786957,19.40521739,64.81217391,52.78695652,55.91217391,47.56782609,58.06217391,46.96217391,61.50608696,61.55869565,66.78391304,69.15304348,42.50913043,23.46217391,26.98826087,34.47782609,41.19521739,67.38434783,33.97043478,32.46130435,27.10652174,59.0156522,65.6626087,26.93434783,63.1213043,50.08086957,39.87782609,32.1573913,52.18130435,46.74391304,63.40043478,64.45956522,46.23434783,50.11478261,49.15913043,49.1526087,32.71043478,13.28217391,50.02347826,22.47347826,31.33217391
507,61.19365035,64.2864221,66.00072464,47.6652808,46.84436595,46.67113225,83.6035145,19.3932337,66.67837862,54.05764493,55.77817029,47.53162138,58.51587862,48.35608696,61.40346015,61.33080616,67.73028986,69.60402174,42.57456522,23.13275362,26.9226721,34.42307971,42.46740036,67.01050725,33.67042573,32.06044384,26.71117754,59.96615945,65.47651269,26.81571558,64.9596105,51.34418479,39.89120471,32.02682065,53.62023551,46.72528986,63.31105073,64.00207428,47.71717392,50.08864131,48.88123188,49.45734602,32.56688406,13.30337862,51.7140308,22.58007247,32.04358696
508,63.0120833,66.0645833,65.85666667,49.16708333,46.34916667,46.20791667,83.3283333,19.38125,68.54458333,55.32833333,55.64416667,47.49541667,58.96958333,49.75,61.30083333,61.10291667,68.67666667,70.055,42.64,22.80333333,26.85708333,34.36833333,43.73958333,66.63666667,33.37041667,31.65958333,26.31583333,60.9166667,65.29041667,26.69708333,66.7979167,52.6075,39.90458333,31.89625,55.05916667,46.70666667,63.22166667,63.54458333,49.2,50.0625,48.60333333,49.76208333,32.42333333,13.32458333,53.40458333,22.68666667,32.755
509,64.49647645,67.5633786,65.6342029,50.39962862,45.82067029,45.72765399,82.99177535,19.30758152,70.13098732,56.33916667,55.40947464,47.35249095,59.23631341,50.8669565,61.09976449,60.82428442,69.43355073,70.35097826,42.62065218,22.44123188,26.76332428,34.25503623,44.76240036,66.21398551,33.0410779,31.22979167,25.90009058,61.61789855,65.02259964,26.53897645,68.37156705,53.62048913,39.84729167,31.72225544,56.2604529,46.61333334,63.0317029,63.0640308,50.4004348,49.95820652,48.24797102,49.94669384,32.21884058,13.28859602,54.78511775,22.7368116,33.28858696
510,65.9808696,69.0621739,65.41173913,51.63217391,45.29217391,45.2473913,82.6552174,19.23391304,71.7173913,57.35,55.17478261,47.20956522,59.50304348,51.983913,60.89869565,60.54565217,70.19043478,70.64695652,42.60130435,22.07913043,26.66956522,34.14173913,45.78521739,65.79130435,32.71173913,30.8,25.48434783,62.3191304,64.75478261,26.38086957,69.9452174,54.63347826,39.79,31.54826087,57.46173913,46.52,62.84173913,62.58347826,51.6008696,49.85391304,47.8926087,50.13130435,32.01434783,13.2526087,56.16565217,22.78695652,33.82217391
511,67.10456525,70.29891305,65.04521739,52.58152174,44.66195652,44.66782609,82.19173915,19.06652174,73.0652174,58.06934783,54.78847826,46.9052174,59.54630435,52.8119565,60.54739131,60.16956522,70.77717391,70.76739131,42.46369566,21.64043478,26.52195653,33.93021739,46.54282609,65.23739131,32.30847826,30.2826087,24.97608696,62.7291304,64.36413044,26.14673914,71.29630435,55.42108698,39.62586957,31.28717392,58.44,46.31,62.49152174,61.99934783,52.5273913,49.64782609,47.3902174,50.16673913,31.71565218,13.12326087,57.20978261,22.76869565,34.16478261
512,68.2282609,71.5356522,64.67869565,53.53086957,44.03173913,44.08826087,81.7282609,18.89913043,74.4130435,58.78869565,54.40217391,46.60086957,59.58956522,53.64,60.19608696,59.79347826,71.36391304,70.88782609,42.32608696,21.20173913,26.37434783,33.71869565,47.30043478,64.68347826,31.90521739,29.76521739,24.46782609,63.1391304,63.97347826,25.9126087,72.6473913,56.2086957,39.46173913,31.02608696,59.41826087,46.1,62.14130435,61.41521739,53.453913,49.44173913,46.88782609,50.20217391,31.41695652,12.99391304,58.25391304,22.75043478,34.5073913
513,68.7849638,72.3297011,64.25163949,54.06668479,43.41274457,43.5239221,81.2330888,18.69623188,75.3075634,59.16976449,53.96796196,46.25064312,59.46249095,54.10020835,59.78991848,59.39111413,71.69820652,70.86516305,42.13866848,20.8010779,26.22113225,33.49018116,47.70334239,64.12798913,31.5357337,29.28302536,23.99057971,63.23060685,63.5671558,25.66651269,73.5353623,56.6916395,39.2579529,30.75846015,60.02183877,45.84625,61.73648551,60.86219203,53.97466485,49.1967029,46.37807971,50.12233696,31.10701993,12.82716486,58.78445652,22.69417573,34.65932065
514,69.3416667,73.12375,63.82458333,54.6025,42.79375,42.95958333,80.7379167,18.49333333,76.2020833,59.55083333,53.53375,45.90041667,59.33541667,54.5604167,59.38375,58.98875,72.0325,70.8425,41.95125,20.40041667,26.06791667,33.26166667,48.10625,63.5725,31.16625,28.80083333,23.51333333,63.3220833,63.16083333,25.42041667,74.4233333,57.1745833,39.05416667,30.49083333,60.62541667,45.5925,61.33166667,60.30916667,54.4954167,48.95166667,45.86833333,50.0425,30.79708333,12.66041667,59.315,22.63791667,34.81125
515,69.64626815,73.72817935,63.36055254,54.9442935,42.16883152,42.38261775,80.212654,18.25188406,76.9171286,59.77650362,53.04817935,45.50281703,59.09596921,54.8365127,58.92426631,58.57350544,72.25603261,70.75081522,41.72714674,19.97564312,25.89700182,32.9993116,48.32355979,62.99168479,30.77116848,28.30693841,23.02123188,63.2443025,62.72324275,25.15086051,75.1107971,57.49924815,38.81947464,30.20389493,61.05770834,45.30494565,60.87822464,59.75980073,54.8159692,48.65909421,45.32394928,49.90320652,30.46093297,12.46694747,59.60771739,22.54330616,34.86649457
516,69.9508696,74.3326087,62.89652174,55.286087,41.54391304,41.80565217,79.6873913,18.01043478,77.6321739,60.0021739,52.5626087,45.10521739,58.85652174,55.1126087,58.46478261,58.15826087,72.47956522,70.65913043,41.50304348,19.55086957,25.72608696,32.73695652,48.54086957,62.41086957,30.37608696,27.81304348,22.52913043,63.1665217,62.28565217,24.88130435,75.7982609,57.823913,38.58478261,29.91695652,61.49,45.0173913,60.42478261,59.21043478,55.1365217,48.36652174,44.77956522,49.76391304,30.12478261,12.27347826,59.90043478,22.44869565,34.92173913
517,69.97869565,74.7371739,62.33043479,55.37478265,40.84586957,41.14478261,79.06217391,17.70391304,78.1776087,60.0197826,51.95478261,44.58195652,58.41108696,55.1319565,57.88652174,57.68847826,72.59826087,70.44695652,41.18608696,19.03652174,25.50695653,32.39478261,48.52608696,61.71195653,29.89717392,27.24934783,21.955,62.86521735,61.74478261,24.54456522,76.29913045,57.96586955,38.26239131,29.57152174,61.76543479,44.64304348,59.84521739,58.58326087,55.19326085,47.97,44.13804348,49.51086957,29.71717392,12.00934783,59.90847826,22.29565218,34.85217392
518,70.0065217,75.1417391,61.76434783,55.4634783,40.14782609,40.48391304,78.43695652,17.3973913,78.7230435,60.0373913,51.34695652,44.05869565,57.96565217,55.1513043,57.30826087,57.21869565,72.71695652,70.23478261,40.86913043,18.52217391,25.28782609,32.0526087,48.51130435,61.01304348,29.41826087,26.68565217,21.38086957,62.563913,61.20391304,24.20782609,76.8,58.1078261,37.94,29.22608696,62.04086957,44.26869565,59.26565217,57.95608696,55.25,47.57347826,43.49652174,49.25782609,29.30956522,11.74521739,59.91652174,22.1426087,34.7826087
519,69.8086775,75.3612862,61.21092392,55.34111415,39.49099638,39.86758152,77.82826993,17.12161232,79.0381884,59.89765399,50.7555616,43.53830616,57.47157609,54.9948188,56.74996377,56.78268116,72.7455616,69.99093297,40.56727355,18.06837862,25.09474638,31.73547102,48.35481884,60.36652174,28.9932971,26.17220109,20.86272645,62.15737315,60.70174819,23.88953805,77.09,58.1284964,37.63666667,28.91096015,62.17585145,43.89934783,58.71678442,57.38346015,55.11979165,47.19236413,42.90117754,48.98203805,28.93228261,11.49115036,59.70971921,21.99255435,34.66609602
520,69.6108333,75.5808333,60.6575,55.21875,38.83416667,39.25125,77.21958333,16.84583333,79.3533333,59.75791667,50.16416667,43.01791667,56.9775,54.8383333,56.19166667,56.34666667,72.77416667,69.74708333,40.26541667,17.61458333,24.90166667,31.41833333,48.19833333,59.72,28.56833333,25.65875,20.34458333,61.7508333,60.19958333,23.57125,77.38,58.1491667,37.33333333,28.59583333,62.31083333,43.53,58.16791667,56.81083333,54.9895833,46.81125,42.30583333,48.70625,28.555,11.23708333,59.50291667,21.8425,34.54958333
521,69.18846015,75.72802535,60.08505435,55.00567935,38.13077899,38.62671196,76.56174819,16.60030797,79.5405797,59.56439312,49.55882247,42.5198279,56.48875,54.6430797,55.62322464,55.87333334,72.76903986,69.50006341,39.98183877,17.20576993,24.73865942,31.13916667,47.99655797,59.08586957,28.18894928,25.15220109,19.85881341,61.28802535,59.70174819,23.25627718,77.58608695,58.12936595,37.06601449,28.30726449,62.40498188,43.15673913,57.63395834,56.25106884,54.78674815,46.43953805,41.72161232,48.43421196,28.18815218,11.01701993,59.18037138,21.70407609,34.46631341
522,68.766087,75.8752174,59.5126087,54.7926087,37.4273913,38.00217391,75.90391304,16.35478261,79.7278261,59.37086957,48.95347826,42.02173913,56,54.4478261,55.05478261,55.4,72.76391304,69.25304348,39.69826087,16.79695652,24.57565217,30.86,47.79478261,58.45173913,27.80956522,24.64565217,19.37304348,60.8252174,59.20391304,22.94130435,77.7921739,58.1095652,36.79869565,28.01869565,62.49913043,42.78347826,57.1,55.69130435,54.583913,46.06782609,41.1373913,48.16217391,27.82130435,10.79695652,58.85782609,21.56565217,34.38304348
523,67.81673915,75.84195655,58.85826087,54.43347827,36.63695652,37.32065217,75.14804348,16.13326087,79.75673915,59.07195653,48.31173913,41.53695652,55.50152174,54.1595652,54.43239131,54.88739131,72.76934783,68.99478261,39.40978261,16.40543478,24.44413044,30.61130435,47.54695652,57.80434783,27.43695653,24.08934783,18.87543479,60.23326085,58.68478261,22.59586957,77.8395652,58.01586955,36.545,27.75065218,62.59804348,42.36826087,56.55391305,55.0976087,54.2569565,45.65913044,40.51521739,47.90173913,27.44043479,10.61739131,58.42195653,21.42456522,34.37239131
524,66.8673913,75.8086957,58.20391304,54.07434783,35.84652174,36.63913043,74.39217391,15.91173913,79.7856522,58.77304348,47.67,41.05217391,55.00304348,53.8713043,53.81,54.37478261,72.77478261,68.73652174,39.12130435,16.01391304,24.3126087,30.3626087,47.29913043,57.15695652,27.06434783,23.53304348,18.37782609,59.6413043,58.16565217,22.25043478,77.8869565,57.9221739,36.29130435,27.4826087,62.69695652,41.95304348,56.00782609,54.50391304,53.93,45.25043478,39.89304348,47.64130435,27.05956522,10.43782609,57.98608696,21.28347826,34.36173913
525,65.8909873,75.6947645,57.61341486,53.67800725,35.15138587,36.05227355,73.72525362,15.73711957,79.7340761,58.45068841,47.10979167,40.62212862,54.56652174,53.5485688,53.2575,53.94780797,72.76551631,68.49867754,38.87794384,15.69008152,24.20297102,30.17547102,47.03477355,56.5943116,26.74238225,23.04485508,17.94828805,59.0764855,57.70824275,21.95959239,77.8443116,57.79546195,36.08002718,27.27088769,62.7593116,41.59818841,55.51953805,53.99278986,53.56416665,44.89271739,39.33068841,47.41565218,26.73707428,10.30162138,57.53408515,21.1627808,34.35836957
526,64.9145833,75.5808333,57.02291667,53.28166667,34.45625,35.46541667,73.05833333,15.5625,79.6825,58.12833333,46.54958333,40.19208333,54.13,53.2258333,52.705,53.52083333,72.75625,68.26083333,38.63458333,15.36625,24.09333333,29.98833333,46.77041667,56.03166667,26.42041667,22.55666667,17.51875,58.5116667,57.25083333,21.66875,77.8016667,57.66875,35.86875,27.05916667,62.82166667,41.24333333,55.03125,53.48166667,53.1983333,44.535,38.76833333,47.19,26.41458333,10.16541667,57.08208333,21.04208333,34.355
527,64.058596,75.5188949,56.43080616,52.84800725,33.75877718,34.89183877,72.39286232,15.40451087,79.6316848,57.76525362,45.96348732,39.72343297,53.66804348,52.86552535,52.13380435,53.11128623,72.72008152,67.99998188,38.4164221,15.05377718,23.97492754,29.81916667,46.4486866,55.4417029,26.09520834,22.07855073,17.10241848,57.9169203,56.76911232,21.404375,77.7875725,57.52046195,35.68459239,26.85610508,62.84909421,40.91753623,54.51649457,52.97887682,52.7935145,44.18271739,38.17525362,46.96,26.11033515,10.03683877,56.5577808,20.91495471,34.32619565
528,63.2026087,75.4569565,55.83869565,52.41434783,33.06130435,34.31826087,71.7273913,15.24652174,79.5808696,57.40217391,45.3773913,39.25478261,53.20608696,52.5052174,51.5626087,52.70173913,72.68391304,67.73913043,38.19826087,14.74130435,23.85652174,29.65,46.12695652,54.85173913,25.77,21.60043478,16.68608696,57.3221739,56.2873913,21.14,77.7734783,57.3721739,35.50043478,26.65304348,62.87652174,40.59173913,54.00173913,52.47608696,52.3886957,43.83043478,37.58217391,46.73,25.80608696,9.90826087,56.03347826,20.78782609,34.2973913
529,62.3495652,75.41608695,55.19521739,51.87565218,32.35086957,33.74347826,71.02891304,15.08521739,79.52608695,56.94195652,44.70326087,38.69282609,52.64630435,52.035,50.91652174,52.31826087,72.62804348,67.41804348,37.98956522,14.39652174,23.70630435,29.48173913,45.66565218,54.16391305,25.40043479,21.10130435,16.25586957,56.615,55.72434783,20.89978261,77.7728261,57.1395652,35.32673913,26.45521739,62.86086957,40.29543478,53.40652174,51.96217392,51.87195655,43.44630435,36.90521739,46.475,25.52326087,9.780652175,55.38021739,20.62695653,34.23478261
530,61.4965217,75.3752174,54.55173913,51.33695652,31.64043478,33.16869565,70.33043478,14.92391304,79.4713043,56.48173913,44.02913043,38.13086957,52.08652174,51.5647826,50.27043478,51.93478261,72.57217391,67.09695652,37.78086957,14.05173913,23.55608696,29.31347826,45.20434783,53.47608696,25.03086957,20.60217391,15.82565217,55.9078261,55.16130435,20.65956522,77.7721739,56.9069565,35.15304348,26.2573913,62.84521739,39.99913043,52.81130435,51.44826087,51.3552174,43.06217391,36.22826087,46.22,25.24043478,9.65304348,54.72695652,20.46608696,34.17217391
531,60.88888585,75.3563587,53.98211957,50.79410326,31.13605073,32.74268116,69.77771739,14.76987319,79.4652355,56.0085779,43.40914855,37.55647645,51.49388587,51.0386413,49.67521739,51.71676631,72.49212862,66.77139493,37.61022645,13.70649457,23.38116848,29.15111413,44.67884058,52.82971015,24.64918479,20.18567029,15.44907609,55.23537139,54.64856884,20.49040761,77.7771286,56.6168116,34.99610508,26.09307065,62.77990036,39.79914855,52.23211051,51.03308877,50.80427535,42.70233696,35.59413044,45.97541667,25.03896739,9.51964674,54.09889493,20.28179348,34.05025362
532,60.28125,75.3375,53.4125,50.25125,30.63166667,32.31666667,69.225,14.61583333,79.4591667,55.53541667,42.78916667,36.98208333,50.90125,50.5125,49.08,51.49875,72.41208333,66.44583333,37.43958333,13.36125,23.20625,28.98875,44.15333333,52.18333333,24.2675,19.76916667,15.0725,54.56291667,54.13583333,20.32125,77.7820833,56.3266667,34.83916667,25.92875,62.71458333,39.59916667,51.65291667,50.61791667,50.2533333,42.3425,34.96,45.73083333,24.8375,9.38625,53.47083333,20.0975,33.92833333
533,59.995625,75.3935326,52.86081522,49.66845109,30.22518116,31.94289855,68.74641305,14.44074275,79.52936595,55.01227355,42.12653986,36.29430254,50.19453805,49.89059783,48.45739131,51.37372283,72.28430254,66.08009058,37.26957428,12.95627718,22.97747283,28.79741848,43.52427536,51.48275362,23.81461957,19.36740942,14.67951087,53.8573279,53.6070471,20.18214674,77.85125905,55.97289855,34.66480073,25.75002718,62.58511775,39.4430616,51.01102355,50.22439312,49.62144926,41.97103261,34.27586957,45.45432971,24.65853261,9.210951085,52.78302536,19.85853261,33.70547102
534,59.71,75.4495652,52.30913043,49.08565217,29.81869565,31.56913043,68.26782609,14.26565217,79.5995652,54.48913043,41.46391304,35.60652174,49.48782609,49.26869565,47.83478261,51.24869565,72.15652174,65.71434783,37.09956522,12.55130435,22.74869565,28.60608696,42.89521739,50.78217391,23.36173913,18.96565217,14.28652174,53.15173913,53.07826087,20.04304348,77.9204348,55.6191304,34.49043478,25.57130435,62.45565217,39.28695652,50.36913043,49.83086957,48.98956522,41.59956522,33.59173913,45.17782609,24.47956522,9.03565217,52.09521739,19.61956522,33.4826087
535,59.36869565,75.5447826,51.68717391,48.40847826,29.39521739,31.18478261,67.71739131,14.1423913,79.6769565,53.88,40.69369565,34.82826087,48.67782609,48.55065218,47.12086957,51.16652174,72.04913044,65.31347827,36.96391305,12.13869566,22.51565218,28.46043479,42.18326087,49.97717391,22.86695652,18.55673913,13.89326087,52.35347826,52.48304348,19.94478261,78.0128261,55.20869564,34.35978261,25.42804348,62.34543478,39.17543478,49.635,49.40739131,48.25173913,41.19782609,32.82391305,44.92108696,24.35847826,8.892608695,51.27413044,19.35065218,33.3102174
536,59.0273913,75.64,51.06521739,47.73130435,28.97173913,30.80043478,67.16695652,14.01913043,79.7543478,53.27086957,39.92347826,34.05,47.86782609,47.8326087,46.40695652,51.08434783,71.94173913,64.9126087,36.82826087,11.72608696,22.2826087,28.31478261,41.47130435,49.17217391,22.37217391,18.14782609,13.5,51.55521739,51.88782609,19.84652174,78.1052174,54.79826087,34.22913043,25.28478261,62.23521739,39.06391304,48.90086957,48.98391304,47.51391304,40.79608696,32.05608696,44.66434783,24.2373913,8.74956522,50.45304348,19.08173913,33.13782609
537,58.44932065,75.67104165,50.51906703,47.14877718,28.5904529,30.48584239,66.62785326,13.99644022,79.76134055,52.75605979,39.2784058,33.45083334,47.22391305,47.24817935,45.81097826,51.03175725,71.9198279,64.60630435,36.76725544,11.44637682,22.14192935,28.28030797,40.91981884,48.51587862,22.00608696,17.83245471,13.21604167,50.87927536,51.40453805,19.80534421,78.11865035,54.47371377,34.18623188,25.23801631,62.2094837,39.01799819,48.30793479,48.63653986,46.89695652,40.47658515,31.43971015,44.52279892,24.20682065,8.72228261,49.75318841,18.88941123,33.11287138
538,57.87125,75.7020833,49.97291667,46.56625,28.20916667,30.17125,66.08875,13.97375,79.7683333,52.24125,38.63333333,32.85166667,46.58,46.66375,45.215,50.97916667,71.89791667,64.3,36.70625,11.16666667,22.00125,28.24583333,40.36833333,47.85958333,21.64,17.51708333,12.93208333,50.20333333,50.92125,19.76416667,78.1320833,54.14916667,34.14333333,25.19125,62.18375,38.97208333,47.715,48.28916667,46.28,40.15708333,30.82333333,44.38125,24.17625,8.695,49.05333333,18.69708333,33.08791667
539,57.2132337,75.71060685,49.42971921,45.98964674,27.86371377,29.88605979,65.55741848,13.96383152,79.76394925,51.72475544,38.00862319,32.27735508,45.96369565,46.08470109,44.62902174,50.9480616,71.87395834,63.99217392,36.65225544,10.89898551,21.86779892,28.23813406,39.83286232,47.22196558,21.28369565,17.21854167,12.65930254,49.53557971,50.46258152,19.73512682,78.1053895,53.8180616,34.11492754,25.16519022,62.15796196,38.94169384,47.13467392,47.95523551,45.65913044,39.84223732,30.22253623,44.25127718,24.16442935,8.6875,48.37384058,18.49919384,33.08134964
540,56.5552174,75.7191304,48.88652174,45.41304348,27.51826087,29.60086957,65.02608696,13.95391304,79.7595652,51.20826087,37.38391304,31.70304348,45.3473913,45.50565217,44.04304348,50.91695652,71.85,63.68434783,36.59826087,10.63130435,21.73434783,28.23043478,39.2973913,46.58434783,20.9273913,16.92,12.38652174,48.86782609,50.00391304,19.70608696,78.0786957,53.48695652,34.08652174,25.13913043,62.13217391,38.91130435,46.55434783,47.62130435,45.03826087,39.5273913,29.62173913,44.12130435,24.1526087,8.68,47.69434783,18.30130435,33.07478261
541,55.82413045,75.725,48.27913044,44.75130435,27.15130435,29.27891305,64.44347827,13.94673913,79.7669565,50.60586957,36.665,31.01347826,44.63304348,44.80478261,43.36630435,50.91326087,71.81,63.30543479,36.53673913,10.30913044,21.56195653,28.225,38.67413044,45.84673913,20.5026087,16.57956522,12.06478261,48.06673913,49.47108696,19.68391305,78.04195655,53.08826087,34.05021739,25.11043478,62.07456522,38.88391305,45.88391305,47.23586957,44.30326087,39.16586957,28.92695652,43.95956522,24.1426087,8.660869565,46.90673913,18.05130435,33.03913044
542,55.0930435,75.7308696,47.67173913,44.08956522,26.78434783,28.95695652,63.86086957,13.93956522,79.7743478,50.00347826,35.94608696,30.32391304,43.91869565,44.10391304,42.68956522,50.90956522,71.77,62.92652174,36.47521739,9.98695652,21.38956522,28.21956522,38.05086957,45.10913043,20.07782609,16.23913043,11.74304348,47.26565217,48.93826087,19.66173913,78.0052174,52.68956522,34.01391304,25.08173913,62.01695652,38.85652174,45.21347826,46.85043478,43.56826087,38.80434783,28.23217391,43.79782609,24.1326087,8.64173913,46.11913043,17.80130435,33.00347826
543,54.41589675,75.7241848,47.12253623,43.49457428,26.45488225,28.6574366,63.33980979,13.93186595,79.77613225,49.47173913,35.29325182,29.68258152,43.27788949,43.47591486,42.05665761,50.91853261,71.74458334,62.58826087,36.4201087,9.686394925,21.22499095,28.20978261,37.48564312,44.42644022,19.68557971,15.92602355,11.44693841,46.53532609,48.4401721,19.6510779,77.9694837,52.31978261,33.97883152,25.05691123,61.96951993,38.82680254,44.59132247,46.48688406,42.91246377,38.46675725,27.58317029,43.63557971,24.12276269,8.61253623,45.39144022,17.57002718,32.96736413
544,53.73875,75.7175,46.57333333,42.89958333,26.12541667,28.35791667,62.81875,13.92416667,79.7779167,48.94,34.64041667,29.04125,42.63708333,42.84791667,41.42375,50.9275,71.71916667,62.25,36.365,9.38583333,21.06041667,28.2,36.92041667,43.74375,19.29333333,15.61291667,11.15083333,45.805,47.94208333,19.64041667,77.93375,51.95,33.94375,25.03208333,61.92208333,38.79708333,43.96916667,46.12333333,42.25666667,38.12916667,26.93416667,43.47333333,24.11291667,8.58333333,44.66375,17.33875,32.93125
545,53.10350545,75.69505435,46.02166667,42.30479167,25.80509964,28.05548008,62.32263587,13.87664855,79.79874095,48.39869565,33.97259964,28.36040761,41.95941123,42.19678442,40.77796196,50.94657609,71.67436595,61.89913044,36.28793479,9.039873185,20.87325182,28.14739131,36.31346921,43.04165761,18.86297102,15.28341486,10.82998188,45.05163044,47.42365036,19.62194747,77.89078805,51.55130435,33.87970109,24.98604167,61.84495471,38.76571558,43.3254529,45.74927536,41.59594203,37.7730616,26.25403986,43.27210145,24.09515399,8.52884058,43.92013587,17.07828805,32.82649457
546,52.4682609,75.6726087,45.47,41.71,25.48478261,27.75304348,61.82652174,13.82913043,79.8195652,47.8573913,33.30478261,27.67956522,41.28173913,41.54565217,40.13217391,50.96565217,71.62956522,61.54826087,36.21086957,8.69391304,20.68608696,28.09478261,35.70652174,42.33956522,18.4326087,14.95391304,10.50913043,44.29826087,46.90521739,19.60347826,77.8478261,51.1526087,33.81565217,24.94,61.76782609,38.73434783,42.68173913,45.37521739,40.93521739,37.41695652,25.57391304,43.07086957,24.0773913,8.47434783,43.17652174,16.81782609,32.72173913
547,51.79130435,75.63173915,44.83043479,41.01108696,25.14021739,27.39847826,61.30282609,13.72869565,79.8623913,47.20565217,32.50652174,26.84869566,40.45717392,40.76391304,39.36391304,51.00434783,71.53326087,61.11521739,36.085,8.24217391,20.43304348,27.97956522,34.9526087,41.49630435,17.87543479,14.54652174,10.09347826,43.41239131,46.28,19.56739131,77.7802174,50.64456522,33.70391304,24.845,61.61739131,38.68630435,41.895,44.92478261,40.14434783,36.97195652,24.755,42.79282609,24.03565217,8.362173915,42.28413044,16.47543479,32.54130435
